Year,SchoolCode,Site,3-Math-Advanced,3-Math-Satisfactory,3-Reading-Advanced,3-Reading-Satisfactory,4-Math-Advanced,4-Math-Satisfactory,4-Reading-Advanced,4-Reading-Satisfactory,5-Math-Advanced,5-Math-Satisfactory,5-Reading-Advanced,5-Reading-Satisfactory,5-SocialStudies-Advanced,5-SocialStudies-Satisfactory,5-Science-Advanced,5-Science-Satisfactory,5-Writing-Advanced,5-Writing-Satisfactory,6-Math-Advanced,6-Math-Satisfactory,6-Reading-Advanced,6-Reading-Satisfactory,7-Math-Advanced,7-Math-Satisfactory,7-Reading-Advanced,7-Reading-Satisfactory,7-Geography-Advanced,7-Geography-Satisfactory,8-Math-Advanced,8-Math-Satisfactory,8-Reading-Advanced,8-Reading-Satisfactory,8-History-Advanced,8-History-Satisfactory,8-Science-Advanced,8-Science-Satisfactory,8-Writing-Advanced,8-Writing-Satisfactory,EOI-Algebra-Advanced,EOI-Algebra-Satisfactory,EOI-EnglishII-Advanced,EOI-EnglishII-Satisfactory,EOI-USHistory-Advanced,EOI-USHistory-Satisfactory,EOI-Biology-Advanced,EOI-Biology-Satisfactory,EOI-AlgebraII-Advanced,EOI-AlgebraII-Satisfactory,EOI-Geometry-Advanced,EOI-Geometry-Satisfactory,EOI-EnglishIII-Advanced,EOI-EnglishIII-Satisfactory
2016,23I003705,ARNETT HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.9,0.53,0.93,0.16,0.53,0.29,0.57,0.22,0.78,0.6,1,0.3,1
2016,23I039105,GAGE ELEMENTARY,0.57,0.86,0,0.57,,,,,,,,,,,,,,,,,,,,,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,23I039705,GAGE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17,,,0.17,0.17,,,0.17,0.67
2016,23I042105,SHATTUCK ELEMENTARY,0.31,0.75,0.19,1,0.3,0.9,0.15,0.9,0.36,0.86,0.09,0.91,0.5,0.77,0.14,0.59,,,0.41,0.96,0.11,0.96,0.41,0.82,0.18,0.88,0.35,0.76,0.09,0.55,0.33,0.89,0,0.39,0.28,0.89,,,1,1,,,,,,,,,,,,
2016,23I042705,SHATTUCK HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.81,0.11,0.79,0,0.29,0.06,0.67,0.17,0.67,0,0.63,0,0.8
2016,24I001105,WAUKOMIS ELEMENTARY,0.12,0.8,0,0.88,0.05,0.67,0.05,0.81,0.18,0.64,0.05,0.73,0.41,0.77,0.23,0.55,,,0,0.42,0,0.79,0.4,0.84,0.28,0.88,0.32,0.68,0.15,0.65,0.08,0.76,0.04,0.36,0.2,0.56,,,,,,,,,,,,,,,,
2016,24I001705,WAUKOMIS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.71,0.13,0.73,0.25,0.75,0.07,0.36,0.13,0.8,0.17,0.75,0.12,0.88
2016,24I018105,KREMLIN-HILLSDALE ELEMENTARY,0.19,0.67,0,0.71,0.08,0.46,0,0.69,0.1,0.85,0.15,0.85,0.15,0.65,0.05,0.7,,,0,0.4,0.07,0.53,0.15,0.55,0.1,0.7,0.5,0.7,0.05,0.58,0.09,0.95,0.18,0.59,0.14,0.77,,,,,,,,,,,,,,,,
2016,24I018705,KREMLIN-HILLSDALE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.56,0.12,0.92,0.19,0.56,0.1,0.48,,,,,,
2016,24I042105,CHISHOLM ELEMENTARY,0.58,0.91,0.2,0.98,0.25,0.83,0.08,0.93,0.23,0.81,0.16,0.95,0.58,0.95,0.3,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I042505,CHISHOLM MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.33,0.87,0.1,0.87,0.26,0.89,0.35,0.97,0.82,0.92,0.22,0.85,0.39,0.98,0.41,0.84,0.41,0.94,,,0.96,1,,,,,,,,,,,,
2016,24I042705,CHISHOLM HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.91,0.3,0.97,0.41,0.92,0.26,0.72,0.48,0.96,0.59,0.95,0.5,1
2016,24I047105,GARBER ELEMENTARY,0.45,0.91,0.09,0.82,0.1,0.67,0,0.86,0.56,0.94,0.19,0.94,0.75,0.94,0.5,0.88,,,0.17,0.88,0.04,0.79,0.26,0.78,0.26,0.96,0.39,0.61,0.24,0.81,0.24,0.9,0.24,0.62,0.19,0.71,,,,,,,,,,,,,,,,
2016,24I047715,GARBER HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.84,0.1,0.95,0.24,0.76,0.14,0.59,0.05,0.38,0.62,1,0.24,0.8
2016,24I056105,PIONEER-PLEASANT VALE ELEMENTARY,0.24,0.76,0,0.79,0.5,1,0.11,1,0.55,0.97,0.1,0.97,0.79,0.97,0.31,0.79,,,0.13,0.75,0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I056610,PIONEER-PLEASANT VALE JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.04,0.7,0.04,0.78,0.35,0.65,0.31,0.77,0.08,0.73,0.27,0.77,0.12,0.42,,,,,,,,,,,,,,,,
2016,24I056705,PIONEER-PLEASANT VALE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.88,0.12,0.82,0.07,0.6,0.1,0.65,0,0.5,0.22,0.78,0.2,0.97
2016,24I057105,ADAMS ELEMENTARY,0.19,0.67,0.05,0.71,0.14,0.73,0.05,0.77,0.14,0.64,0.07,0.75,0.29,0.68,0.04,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057115,CARVER EARLY CHILDHOOD CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057120,COOLIDGE ELEMENTARY,0.11,0.53,0,0.53,0.23,0.77,0,0.67,0.27,0.73,0.02,0.73,0.16,0.71,0.1,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057125,EISENHOWER ELEMENTARY,0.62,1,0.07,1,0.21,0.71,0,0.86,0.25,0.94,0.18,1,0.81,0.94,0.31,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057130,GARFIELD ELEMENTARY,0.19,0.57,0.02,0.6,0.18,0.69,0.02,0.59,0.37,0.78,0.08,0.82,0.39,0.76,0.2,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057132,GLENWOOD ELEMENTARY,0.22,0.69,0.02,0.86,0.38,0.95,0.03,0.86,0.5,0.93,0.21,0.9,0.55,0.93,0.26,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057137,HAYES ELEMENTARY,0.23,0.74,0.02,0.72,0.5,0.92,0.04,0.92,0.58,0.83,0.25,0.83,0.5,0.81,0.31,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057140,HOOVER ELEMENTARY,0.7,1,0.09,1,0.29,0.97,0,1,0.74,1,0.23,0.97,0.77,1,0.34,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057160,McKINLEY ELEMENTARY,0.12,0.42,0,0.73,0.34,0.97,0,0.9,0.22,0.63,0.16,0.78,0.19,0.66,0.22,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057165,MONROE ELEMENTARY,0.06,0.66,0,0.66,0.41,0.97,0,0.84,0.21,0.95,0.03,0.76,0.22,0.68,0.03,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057170,PRAIRIE VIEW ELEMENTARY,0.41,0.87,0.07,0.93,0.52,0.89,0.06,0.88,0.46,0.81,0.14,0.9,0.76,0.92,0.22,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057175,TAFT ELEMENTARY,0.24,0.76,0.03,1,0.29,0.86,0.06,0.89,0.28,0.65,0.19,0.91,0.58,0.88,0.16,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,24I057505,EMERSON MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.16,0.63,0,0.58,0.14,0.61,0.17,0.78,0.34,0.61,0.06,0.51,0.23,0.88,0.39,0.82,0.16,0.61,,,0.45,0.97,,,,,,,,,,,,
2016,24I057510,LONGFELLOW MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.08,0.61,0.01,0.52,0.03,0.5,0.08,0.66,0.14,0.35,0.01,0.45,0.19,0.82,0.09,0.4,0.11,0.47,,,0.23,0.83,,,,,,,,,,,,
2016,24I057515,DEWITT WALLER MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.25,0.86,0.08,0.82,0.15,0.75,0.26,0.89,0.31,0.66,0.12,0.53,0.25,0.88,0.31,0.69,0.27,0.71,,,0.79,1,,,,,,,,,1,1,,
2016,24I057705,ENID HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.66,0.18,0.81,0.2,0.64,0.11,0.48,0.15,0.53,0.25,0.81,0.08,0.84
2016,24I085105,DRUMMOND ELEMENTARY,0.25,0.9,0,1,0.5,1,0.09,0.95,0.67,0.78,0.33,0.67,0.44,0.67,0.33,0.67,,,0.3,0.9,0,0.65,0.2,0.93,0.14,0.86,0.27,0.47,0.17,0.5,0.1,0.7,0.4,0.7,0.2,0.8,,,,,,,,,,,,,,,,
2016,24I085705,DRUMMOND HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,1,0.15,1,0.43,0.86,0.08,0.54,0.33,0.83,0.83,1,0.4,1
2016,24I094105,COVINGTON-DOUGLAS ELEMENTARY,0.27,0.73,0,0.87,0.12,0.47,0,0.53,0.25,0.69,0.19,0.63,0.19,0.5,0.13,0.25,,,0.12,0.59,0.06,0.71,0.18,0.71,0.06,0.59,0.24,0.35,0.31,0.69,0,0.85,0.08,0.46,0,0.46,,,,,,,,,,,,,,,,
2016,24I094705,COVINGTON-DOUGLAS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9,0.25,0.88,0.15,0.9,0.13,0.44,,,,,0.14,0.95
2016,25C016105,WHITEBEAD ELEMENTARY,0.36,0.83,0,0.97,0.29,0.79,0,0.82,0.52,0.93,0.11,0.96,0.59,0.96,0.19,0.78,,,0.37,0.74,0.11,0.79,0.46,0.88,0.19,0.92,0.38,0.81,0,0.25,0.19,0.9,0.29,0.71,0.1,0.68,,,0.71,1,,,,,,,,,,,,
2016,25I002105,STRATFORD ELEMENTARY,0.2,0.74,0,0.8,0.07,0.76,0,0.72,0.24,0.83,0.1,0.64,0.51,0.85,0.26,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,25I002505,STRATFORD MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.3,0.8,0.03,0.75,0.41,0.84,0.23,0.91,0.3,0.55,0.25,0.79,0.29,0.94,0.14,0.6,0.17,0.63,,,1,1,,,,,,,,,,,,
2016,25I002715,STRATFORD HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.67,0.07,0.83,0.22,0.61,0.15,0.63,0.04,0.54,0.56,0.84,0.05,0.78
2016,25I005105,PAOLI ELEMENTARY,0,0.71,0,0.57,0,0.25,0,0.63,0.13,0.5,0.13,0.63,0.25,0.25,0.25,0.38,,,0,0.3,0,0.7,0.21,0.64,0.14,0.86,0.14,0.57,0.33,0.5,0.17,0.67,0.17,0.33,0.17,0.61,,,,,,,,,,,,,,,,
2016,25I005705,PAOLI HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,0.75,0,0.46,,,0,0.56,0.2,0.7,0.5,0.92
2016,25I007105,MAYSVILLE ELEMENTARY,0.14,0.73,0,0.86,0,0.73,0,0.6,0.13,0.63,0.06,0.88,0.5,0.94,0.06,0.44,,,0.37,0.95,0,0.74,0,0.53,0.11,0.72,0.17,0.5,0,0.17,0,0.88,0.06,0.56,0.06,0.5,,,,,,,,,,,,,,,,
2016,25I007715,MAYSVILLE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.19,0.86,0.1,0.45,0.11,0.42,0.06,0.75,0.15,0.9,0.3,1
2016,25I009105,LINDSAY ELEMENTARY,0.21,0.69,0.05,0.76,0.23,0.8,0.01,0.82,0.38,0.93,0.16,0.84,0.68,0.88,0.05,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,25I009505,LINDSAY MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.16,0.82,0.03,0.77,0.25,0.82,0.23,0.92,0.17,0.49,0.29,0.93,0.24,0.95,0.26,0.77,0.18,0.73,,,1,1,,,,,,,,,,,,
2016,25I009705,LINDSAY HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.9,0.15,0.94,0.19,0.75,0.08,0.52,0.46,0.91,0.43,0.93,0.19,0.96
2016,25I018105,JEFFERSON EARLY LRNING CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,25I018110,JACKSON ELEMENTARY,0.27,0.84,0.04,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,25I018115,LEE ELEMENTARY,,,,,0.2,0.63,0.05,0.73,0.33,0.78,0.11,0.83,0.41,0.77,0.27,0.66,,,0.29,0.9,0.05,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,25I018610,PAULS VALLEY JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.2,0.82,0.2,0.82,0.17,0.55,0.34,0.88,0.36,0.98,0.21,0.64,0.29,0.79,,,0.42,0.93,,,,,0.24,0.75,,,0.9,1,,
2016,25I018705,PAULS VALLEY HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.92,0.22,0.68,,,0.52,0.93,0.5,0.99,0.31,0.97
2016,25I038105,CENTRAL ELEMENTARY,0.28,0.92,0.1,0.87,0.06,0.52,0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,25I038500,WYNNEWOOD MIDDLE SCHOOL,,,,,,,,,0.22,0.53,0.06,0.47,0.09,0.41,0.06,0.28,,,0.18,0.57,0.04,0.75,0.07,0.6,0.23,0.83,0.33,0.57,0.27,0.69,0.09,0.89,0.18,0.62,0.13,0.6,,,,,,,,,,,,,,,,
2016,25I038705,WYNNEWOOD HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.82,0.23,0.85,0.33,0.8,0.34,0.69,0.47,0.87,0.42,0.92,0.39,1
2016,25I072105,ELMORE CITY-PERNELL ELEMENTARY,0.23,0.77,0,0.74,0.21,0.83,0,0.63,0.22,0.85,0.15,0.85,0.37,0.74,0.11,0.78,,,0.2,0.63,0.06,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,25I072605,ELMORE CITY JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.23,0.86,0.32,0.91,0.5,0.73,0.35,0.78,0.17,0.96,0.13,0.65,0.17,0.91,,,,,,,,,,,,,,,,
2016,25I072715,SENIOR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.84,0.04,0.74,0.06,0.41,0.05,0.26,0,0.55,0.18,0.86,0.32,0.95
2016,26C037105,FRIEND ELEMENTARY,0.44,0.94,0.15,0.94,0.2,0.8,0,0.8,0.42,0.84,0.26,0.89,0.63,0.89,0.32,0.79,,,0.24,0.81,0.19,0.95,0.13,0.8,0.47,1,0.6,0.87,,,0.31,1,0.06,0.69,0.06,0.69,,,0.18,1,,,,,,,,,,,,
2016,26C096105,MIDDLEBERG ELEMENTARY,0.25,1,0.17,1,0.47,0.93,0.07,0.93,0.18,0.88,0.12,0.76,0.59,0.94,0.24,0.53,,,0.36,0.93,0.07,0.86,0.1,0.8,0.17,0.94,0.67,0.94,0.54,0.85,0.07,1,0.64,1,0.36,0.86,,,0.33,1,,,,,,,,,,,,
2016,26C131105,PIONEER ELEMENTARY,0.75,0.89,0.11,0.93,0.43,0.98,0.02,0.83,0.53,0.92,0.13,0.95,0.61,1,0.34,0.89,,,0.6,0.9,0.15,0.9,0.45,0.97,0.34,0.9,0.28,0.76,0.18,1,0.14,0.93,0.11,0.79,0.36,0.86,,,0.27,1,,,,,,,,,,,,
2016,26I001105,GRAND AVENUE ELEMENTARY,0.36,0.79,0.05,0.81,0.22,0.66,0.02,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I001115,LINCOLN ELEMENTARY,,,,,,,,,0.31,0.73,0.18,0.73,0.55,0.82,0.19,0.62,,,0.2,0.66,0.07,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I001120,BILL WALLACE EC CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I001510,CHICKASHA MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.15,0.67,0.19,0.81,0.24,0.61,0.05,0.41,0.15,0.84,0.25,0.63,0.07,0.57,,,0.43,0.97,,,,,,,,,,,,
2016,26I001705,CHICKASHA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.59,0.15,0.83,0.31,0.76,0.17,0.67,0.2,0.7,0.24,0.76,0.17,0.9
2016,26I002105,MINCO ELEMENTARY,0.14,0.72,0.03,0.94,0.2,0.8,0.02,0.87,0.24,0.79,0.07,0.86,0.38,0.86,0.03,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I002505,MINCO MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.09,0.8,0.03,0.8,0.39,0.87,0.16,0.97,0.35,0.77,0.42,0.87,0.21,0.97,0.36,0.87,0.18,0.79,,,1,1,,,,,,,,,,,,
2016,26I002715,MINCO HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,1,0.24,0.82,0.26,0.87,0.25,0.69,0.37,0.93,0.55,0.97,0.3,1
2016,26I051105,NINNEKAH ELEMENTARY,0.18,0.73,0,0.58,0.2,1,0,0.9,0.21,0.76,0.07,0.9,0.66,0.97,0.17,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I051510,NINNEKAH MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.04,0.37,0,0.59,0.06,0.39,0.17,0.89,0.11,0.56,0.09,0.43,0.24,0.93,0.07,0.55,0.14,0.55,,,0.67,1,,,,,,,,,,,,
2016,26I051705,SENIOR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.75,0.33,0.93,0.23,0.77,0.1,0.63,,,0.39,0.89,0.43,1
2016,26I056105,ALEX ELEMENTARY,0.5,1,0,1,0.07,0.67,0,0.8,0.43,1,0.14,0.93,0.29,0.86,0.14,0.64,,,0.55,1,0.05,0.9,0,0.56,0.05,0.68,0.05,0.47,0,0.38,0.25,0.95,0.3,0.7,0.25,0.65,,,0,1,,,,,,,,,,,,
2016,26I056715,ALEX HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.74,0,0.72,0,0.1,0.06,0.28,0.17,0.67,0.35,0.59,0.08,0.77
2016,26I068105,RUSH SPRINGS ELEMENTARY,0.22,0.78,0,0.89,0.21,0.76,0,0.72,0.19,0.44,0,0.74,0.52,0.63,0.07,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I068505,RUSH SPRINGS MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.3,0.85,0.04,0.67,0.14,0.86,0.11,0.92,0.06,0.44,0.5,0.86,0.36,0.82,0.14,0.73,0.14,0.82,,,,,,,,,,,,,,,,
2016,26I068705,RUSH SPRINGS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.97,0.23,0.97,0.21,0.62,0.11,0.61,,,0.35,1,0.06,1
2016,26I095105,BRIDGE CREEK ELEMENTARY,0.23,0.63,0.04,0.85,0.2,0.74,0.03,0.76,0.2,0.73,0.08,0.88,0.53,0.92,0.29,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I095505,BRIDGE CREEK MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.41,0.99,0.05,0.86,0.24,0.96,0.26,0.92,0.48,0.85,0.43,0.93,0.28,0.96,0.23,0.71,0.19,0.72,,,0.68,1,,,,,,,,,,,,
2016,26I095705,BRIDGE CREEK HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.88,0.26,0.91,0.16,0.63,0.18,0.51,0.26,0.89,0.37,0.88,0.43,0.96
2016,26I097105,TUTTLE ELEMENTARY,0.42,0.88,0.06,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I097110,TUTTLE INTERMEDIATE ELEMENTARY SCHOOL,,,,,0.38,0.91,0.02,0.89,0.42,0.92,0.15,0.92,0.49,0.88,0.29,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I097505,TUTTLE MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.41,0.94,0.12,0.92,0.32,0.94,0.35,0.99,0.49,0.86,0.23,0.75,0.32,0.99,0.29,0.73,0.19,0.82,,,0.5,0.98,,,,,,,,,,,,
2016,26I097705,TUTTLE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.93,0.25,0.96,0.36,0.8,0.29,0.82,0.35,0.88,0.78,1,0.4,0.96
2016,26I099105,VERDEN ELEMENTARY,0.06,0.71,0,0.71,0.15,0.77,0,0.69,0.21,0.79,0,0.57,0.07,0.43,0.07,0.36,,,0.08,0.75,0,0.58,0.31,1,0.15,0.85,0.08,0.54,0.55,1,0.07,0.93,0.13,0.4,0,0.6,,,,,,,,,,,,,,,,
2016,26I099705,VERDEN HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.77,0.12,0.82,0.06,0.41,0,0.33,0.05,0.7,0.63,1,0.2,1
2016,26I128105,AMBER-POCASSET ELEMENTARY,0.5,0.97,0.03,0.97,0.57,1,0,0.95,0.39,0.93,0.25,0.89,0.61,0.89,0.25,0.75,,,0.52,1,0.13,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,26I128615,AMBER-POCASSET JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.19,0.87,0.23,0.9,0.55,0.87,0.1,0.6,0.13,0.78,0.13,0.43,0.17,0.78,,,0.39,0.94,,,,,0.21,0.53,,,0.67,0.92,,
2016,26I128715,AMBER-POCASSET HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.91,0.19,0.81,,,0.25,0.88,0.63,0.97,0.48,1
2016,27I054105,MEDFORD ELEMENTARY,0.52,0.95,0.14,1,0.18,0.91,0.09,0.82,0.08,0.85,0.08,0.77,0.38,0.77,0.08,0.62,,,0.1,0.8,0,0.8,0.06,0.69,0.38,0.94,0.31,0.56,,,0.14,0.71,0.07,0.21,0.29,0.5,,,0.67,1,,,,,,,,,,,,
2016,27I054705,MEDFORD HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.75,0.42,1,0.18,0.73,0.08,0.67,0.23,0.69,0.13,0.67,0.45,1
2016,27I090105,POND CREEK-HUNTER ELEMENTARY,0.3,0.9,0.05,0.85,0.21,1,0.07,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,27I090505,POND CREEK-HUNTER MIDDLE SCHOOL,,,,,,,,,0.2,0.67,0.07,0.4,0.27,0.53,0.27,0.6,,,0.19,0.85,0.15,0.62,0.2,0.7,0.1,0.7,0.2,0.5,0.2,0.8,0.2,0.8,0.2,0.47,0.27,0.73,,,,,,,,,,,,,,,,
2016,27I090705,POND CREEK-HUNTER HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.82,0.19,0.81,0.18,0.59,0.06,0.44,0,0.43,,,,
2016,27I095105,DEER CREEK-LAMONT ELEMENTARY,0.5,1,0,1,0.5,0.8,0,0.7,0.5,0.67,0.17,0.83,0.5,0.5,0,0.5,,,0.18,0.91,0,0.91,0.13,0.75,0.25,0.63,0.25,0.5,0.38,0.63,0.13,0.88,0.38,0.88,0.13,0.75,,,,,,,,,,,,,,,,
2016,27I095705,DEER CREEK-LAMONT HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.88,0.25,0.88,0,0.64,0,0.38,0,0.36,0.5,1,0.14,1
2016,28I001105,EDISON ELEMENTARY,0.35,0.8,0.05,0.85,0.21,0.82,0.03,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,28I001510,MANGUM MIDDLE SCHOOL,,,,,,,,,0.29,0.77,0.08,0.88,0.56,0.87,0.23,0.79,,,0.38,0.83,0.05,0.79,0.22,0.9,0.2,0.8,0.12,0.53,0.21,0.62,0.34,0.96,0.23,0.55,0.09,0.68,,,,,,,,,,,,,,,,
2016,28I001705,MANGUM HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,1,0.1,0.74,0.22,0.73,0.03,0.24,0.04,0.76,0.39,0.89,0.09,1
2016,28I003105,GRANITE ELEMENTARY,0.1,0.45,0,0.5,0.21,1,0,0.71,0.6,0.9,0.2,1,0.4,0.8,0.2,0.7,,,0.11,1,0.11,0.78,0.44,0.78,0.33,1,0.22,0.67,0.31,0.92,0.23,0.85,0.23,0.85,0.08,0.54,,,,,,,,,,,,,,,,
2016,28I003715,GRANITE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,1,0.13,0.8,0.3,0.8,0.07,0.33,,,0.31,0.94,0.22,1
2016,29I066105,HOLLIS ELEMENTARY,0.37,0.85,0.04,0.81,0.1,0.55,0.05,0.65,0.18,0.86,0.18,0.86,0.55,0.86,0.27,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,29I066510,HOLLIS MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.5,0.95,0.1,0.9,0,0.85,0.1,0.8,0.05,0.35,0.07,0.39,0.07,0.79,0.04,0.29,0.07,0.39,,,,,,,,,,,,,,,,
